,Unnamed: 0_x,cat,text,total_count_x,book_title_x,count_x,Unnamed: 0_y,total_count_y,book_title_y,supersense_category,count_y,_merge
8341,,,club,,,,4379,29,popular_tales_from_the_norse_preface,noun.group,1,right_only
8342,,,club,,,,4380,29,the_blue_fairy_book,noun.group,2,right_only
8343,,,club,,,,4381,29,the_brown_fairy_book,noun.group,2,right_only
8344,,,club,,,,4382,29,the_fairy_book,noun.group,3,right_only
8345,,,club,,,,4383,29,the_green_fairy_book,noun.group,3,right_only
8346,,,club,,,,4384,29,the_lilac_fairy_book,noun.group,2,right_only
8347,,,club,,,,4385,29,the_red_fairy_book,noun.group,1,right_only
8348,,,club,,,,4386,29,the_violet_fairy_book,noun.group,4,right_only
8349,,,clubs,,,,4387,2,evening_at_home,noun.group,2,right_only
8350,,,clump,,,,4388,25,europas_fairy_book,noun.group,4,right_only
8351,,,clump,,,,4389,25,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,1,right_only
8352,,,clump,,,,4390,25,fairy_circles,noun.group,3,right_only
8353,,,clump,,,,4391,25,more_celtic_fairy_tales,noun.group,1,right_only
8354,,,clump,,,,4392,25,popular_tales_from_the_norse,noun.group,1,right_only
8355,,,clump,,,,4393,25,the_brown_fairy_book,noun.group,6,right_only
8356,,,clump,,,,4394,25,the_lilac_fairy_book,noun.group,3,right_only
8357,,,clump,,,,4395,25,the_olive_fairy_book,noun.group,3,right_only
8358,,,clump,,,,4396,25,the_orange_fairy_book,noun.group,2,right_only
8359,,,clump,,,,4397,25,the_violet_fairy_book,noun.group,1,right_only
8360,,,clumps,,,,4398,1,evening_at_home,noun.group,1,right_only
8361,,,cluster,,,,4399,8,evening_at_home,noun.group,2,right_only
8362,,,cluster,,,,4400,8,fairy_circles,noun.group,3,right_only
8363,,,cluster,,,,4401,8,the_fairy_book,noun.group,1,right_only
8364,,,cluster,,,,4402,8,the_lilac_fairy_book,noun.group,1,right_only
8365,,,cluster,,,,4403,8,the_violet_fairy_book,noun.group,1,right_only
8366,,,clusters,,,,4404,3,evening_at_home,noun.group,1,right_only
8367,,,clusters,,,,4405,3,the_red_fairy_book,noun.group,1,right_only
8368,,,clusters,,,,4406,3,the_yellow_fairy_book,noun.group,1,right_only
8369,,,coats,,,,4407,1,the_fairy_mythology,noun.group,1,right_only
8370,,,collection,,,,4408,24,celtic_fairy_tales_preface,noun.group,2,right_only
8371,,,collection,,,,4409,24,english_fairy_tales_preface,noun.group,1,right_only
8372,,,collection,,,,4410,24,evening_at_home,noun.group,1,right_only
8373,,,collection,,,,4411,24,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,1,right_only
8374,,,collection,,,,4412,24,indian_fairy_tales,noun.group,1,right_only
8375,,,collection,,,,4413,24,indian_fairy_tales_preface,noun.group,1,right_only
8376,,,collection,,,,4414,24,more_celtic_fairy_tales_preface,noun.group,1,right_only
8377,,,collection,,,,4415,24,popular_tales_from_the_norse_preface,noun.group,6,right_only
8378,,,collection,,,,4416,24,the_diamond_fairy_book,noun.group,1,right_only
8379,,,collection,,,,4417,24,the_fairy_mythology,noun.group,2,right_only
8380,,,collection,,,,4418,24,the_green_fairy_book,noun.group,1,right_only
8381,,,collection,,,,4419,24,the_grey_fairy_book,noun.group,2,right_only
8382,,,collection,,,,4420,24,the_grey_fairy_book_preface,noun.group,1,right_only
8383,,,collection,,,,4421,24,the_lilac_fairy_book,noun.group,1,right_only
8384,,,collection,,,,4422,24,the_olive_fairy_book_preface,noun.group,1,right_only
8385,,,collection,,,,4423,24,the_orange_fairy_book,noun.group,1,right_only
8386,,,collections,,,,4424,1,more_english_fairy_tales_preface,noun.group,1,right_only
8387,,,college,,,,4425,3,evening_at_home,noun.group,1,right_only
8388,,,college,,,,4426,3,the_blue_fairy_book,noun.group,1,right_only
8389,,,college,,,,4427,3,the_crimson_fairy_book,noun.group,1,right_only
8390,,,collop,,,,4428,4,more_english_fairy_tales,noun.location,2,right_only
8391,,,collop,,,,4429,4,the_blue_fairy_book,noun.location,2,right_only
8392,,,colonies,,,,4430,1,evening_at_home,noun.group,1,right_only
8393,,,colony,,,,4431,12,evening_at_home,noun.group,7,right_only
8394,,,colony,,,,4432,12,the_crimson_fairy_book,noun.group,3,right_only
8395,,,colony,,,,4433,12,the_fairy_mythology,noun.group,1,right_only
8396,,,colony,,,,4434,12,the_orange_fairy_book,noun.group,1,right_only
8397,,,column,,,,4435,7,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,1,right_only
8398,,,column,,,,4436,7,the_brown_fairy_book,noun.group,3,right_only
8399,,,column,,,,4437,7,the_diamond_fairy_book,noun.group,2,right_only
8400,,,column,,,,4438,7,the_olive_fairy_book,noun.group,1,right_only
8401,,,combination,,,,4439,2,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,1,right_only
8402,,,combination,,,,4440,2,popular_tales_from_the_norse_preface,noun.group,1,right_only
8403,,,combinations,,,,4441,4,evening_at_home,noun.group,1,right_only
8404,,,combinations,,,,4442,4,the_fairy_mythology,noun.group,1,right_only
8405,,,combinations,,,,4443,4,the_grey_fairy_book_preface,noun.group,2,right_only
8406,,,commencement,,,,4444,1,indian_fairy_tales,noun.location,1,right_only
8407,,,commission,,,,4445,2,evening_at_home,noun.group,1,right_only
8408,,,commission,,,,4446,2,the_green_fairy_book,noun.group,1,right_only
8409,,,common,,,,4447,9,evening_at_home,noun.location,2,right_only
8410,,,common,,,,4448,9,more_celtic_fairy_tales,noun.location,1,right_only
8411,,,common,,,,4449,9,popular_tales_from_the_norse,noun.location,2,right_only
8412,,,common,,,,4450,9,the_blue_fairy_book,noun.location,3,right_only
8413,,,common,,,,4451,9,the_red_fairy_book,noun.location,1,right_only
8414,,,common folk,,,,4452,1,the_green_fairy_book,noun.group,1,right_only
8415,,,common people,,,,4453,1,the_fairy_mythology,noun.group,1,right_only
8416,,,common side,,,,4454,1,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,right_only
8417,,,commons,,,,4455,1,popular_tales_from_the_norse,noun.location,1,right_only
8418,,,commonwealth,,,,4456,1,evening_at_home,noun.group,1,right_only
8419,,,communities,,,,4457,3,evening_at_home,noun.group,1,right_only
8420,,,communities,,,,4458,3,popular_tales_from_the_norse_preface,noun.group,1,right_only
8421,,,communities,,,,4459,3,the_fairy_mythology,noun.group,1,right_only
8422,,,community,,,,4460,13,evening_at_home,noun.group,7,right_only
8423,,,community,,,,4461,13,indian_fairy_tales,noun.group,1,right_only
8424,,,community,,,,4462,13,popular_tales_from_the_norse_preface,noun.group,2,right_only
8425,,,community,,,,4463,13,the_crimson_fairy_book,noun.group,2,right_only
8426,,,community,,,,4464,13,the_fairy_mythology,noun.group,1,right_only
8427,,,companies,,,,4465,3,more_celtic_fairy_tales,noun.group,1,right_only
8428,,,companies,,,,4466,3,the_fairy_mythology,noun.group,1,right_only
8429,,,companies,,,,4467,3,the_green_fairy_book,noun.group,1,right_only
8430,,,company,,,,4468,227,brothers_grimm_fairy_tales,noun.group,6,right_only
8431,,,company,,,,4469,227,celtic_fairy_tales,noun.group,8,right_only
8432,,,company,,,,4470,227,english_fairy_tales,noun.group,4,right_only
8433,,,company,,,,4471,227,europas_fairy_book,noun.group,1,right_only
8434,,,company,,,,4472,227,evening_at_home,noun.group,17,right_only
8435,,,company,,,,4473,227,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,25,right_only
8436,,,company,,,,4474,227,fairy_circles,noun.group,2,right_only
8437,,,company,,,,4475,227,fairy_realm,noun.group,1,right_only
8438,,,company,,,,4476,227,indian_fairy_tales,noun.group,5,right_only
8439,,,company,,,,4477,227,more_celtic_fairy_tales,noun.group,9,right_only
8440,,,company,,,,4478,227,more_english_fairy_tales,noun.group,5,right_only
8441,,,company,,,,4479,227,popular_tales_from_the_norse,noun.group,1,right_only
8442,,,company,,,,4480,227,popular_tales_from_the_norse_preface,noun.group,4,right_only
8443,,,company,,,,4481,227,the_blue_fairy_book,noun.group,14,right_only
8444,,,company,,,,4482,227,the_brown_fairy_book,noun.group,8,right_only
8445,,,company,,,,4483,227,the_crimson_fairy_book,noun.group,6,right_only
8446,,,company,,,,4484,227,the_diamond_fairy_book,noun.group,3,right_only
8447,,,company,,,,4485,227,the_fairy_book,noun.group,15,right_only
8448,,,company,,,,4486,227,the_fairy_mythology,noun.group,20,right_only
8449,,,company,,,,4487,227,the_green_fairy_book,noun.group,6,right_only
8450,,,company,,,,4488,227,the_grey_fairy_book,noun.group,6,right_only
8451,,,company,,,,4489,227,the_lilac_fairy_book,noun.group,6,right_only
8452,,,company,,,,4490,227,the_olive_fairy_book,noun.group,8,right_only
8453,,,company,,,,4491,227,the_orange_fairy_book,noun.group,2,right_only
8454,,,company,,,,4492,227,the_pink_fairy_book,noun.group,2,right_only
8455,,,company,,,,4493,227,the_red_fairy_book,noun.group,3,right_only
8456,,,company,,,,4494,227,the_thousand_and_one_nights,noun.group,30,right_only
8457,,,company,,,,4495,227,the_violet_fairy_book,noun.group,5,right_only
8458,,,company,,,,4496,227,the_yellow_fairy_book,noun.group,5,right_only
8459,,,concealment,,,,4497,1,english_fairy_tales,noun.location,1,right_only
8460,,,concord,,,,4498,1,the_fairy_book,noun.group,1,right_only
8461,,,concourse,,,,4499,3,more_celtic_fairy_tales,noun.group,1,right_only
8462,,,concourse,,,,4500,3,the_blue_fairy_book,noun.group,1,right_only
8463,,,concourse,,,,4501,3,the_thousand_and_one_nights,noun.group,1,right_only
8464,,,congregation,,,,4502,5,evening_at_home,noun.group,3,right_only
8465,,,congregation,,,,4503,5,the_fairy_mythology,noun.group,2,right_only
8466,,,congregations,,,,4504,1,evening_at_home,noun.group,1,right_only
8467,,,contents,,,,4505,39,evening_at_home,noun.group,1,right_only
8468,,,contents,,,,4506,39,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,1,right_only
8469,,,contents,,,,4507,39,fairy_circles,noun.group,1,right_only
8470,,,contents,,,,4508,39,icelandic_fairy_tales,noun.group,3,right_only
8471,,,contents,,,,4509,39,indian_fairy_tales_preface,noun.group,1,right_only
8472,,,contents,,,,4510,39,more_english_fairy_tales,noun.group,1,right_only
8473,,,contents,,,,4511,39,the_brown_fairy_book,noun.group,1,right_only
8474,,,contents,,,,4512,39,the_crimson_fairy_book,noun.group,2,right_only
8475,,,contents,,,,4513,39,the_fairy_book,noun.group,3,right_only
8476,,,contents,,,,4514,39,the_fairy_mythology,noun.group,3,right_only
8477,,,contents,,,,4515,39,the_grey_fairy_book,noun.group,1,right_only
8478,,,contents,,,,4516,39,the_olive_fairy_book,noun.group,1,right_only
8479,,,contents,,,,4517,39,the_orange_fairy_book,noun.group,3,right_only
8480,,,contents,,,,4518,39,the_red_fairy_book,noun.group,3,right_only
8481,,,contents,,,,4519,39,the_thousand_and_one_nights,noun.group,11,right_only
8482,,,contents,,,,4520,39,the_violet_fairy_book,noun.group,1,right_only
8483,,,contents,,,,4521,39,the_yellow_fairy_book,noun.group,2,right_only
8484,,,convention,,,,4522,1,the_fairy_mythology,noun.group,1,right_only
8485,2477.0,GPE,coorse,1.0,fairy_and_folk_tales_of_the_irish_peasantry,1.0,4523,2,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,2,both
8486,,,copse,,,,4524,12,brothers_grimm_fairy_tales,noun.group,1,right_only
8487,,,copse,,,,4525,12,evening_at_home,noun.group,1,right_only
8488,,,copse,,,,4526,12,popular_tales_from_the_norse,noun.group,7,right_only
8489,,,copse,,,,4527,12,popular_tales_from_the_norse,noun.location,1,right_only
8490,,,copse,,,,4528,12,the_brown_fairy_book,noun.group,1,right_only
8491,,,copse,,,,4529,12,the_diamond_fairy_book,noun.group,1,right_only
8492,,,corner,,,,4530,251,brothers_grimm_fairy_tales,noun.location,13,right_only
8493,,,corner,,,,4531,251,celtic_fairy_tales,noun.location,2,right_only
8494,,,corner,,,,4532,251,english_fairy_tales,noun.location,3,right_only
8495,,,corner,,,,4533,251,europas_fairy_book,noun.location,2,right_only
8496,,,corner,,,,4534,251,europas_fairy_book_preface,noun.location,1,right_only
8497,,,corner,,,,4535,251,evening_at_home,noun.location,5,right_only
8498,,,corner,,,,4536,251,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,12,right_only
8499,,,corner,,,,4537,251,fairy_circles,noun.location,5,right_only
8500,,,corner,,,,4538,251,icelandic_fairy_tales,noun.location,11,right_only
8501,,,corner,,,,4539,251,indian_fairy_tales,noun.location,1,right_only
8502,,,corner,,,,4540,251,more_celtic_fairy_tales,noun.location,5,right_only
8503,,,corner,,,,4541,251,more_english_fairy_tales,noun.location,6,right_only
8504,,,corner,,,,4542,251,popular_tales_from_the_norse,noun.location,9,right_only
8505,,,corner,,,,4543,251,the_blue_fairy_book,noun.location,13,right_only
8506,,,corner,,,,4544,251,the_brown_fairy_book,noun.location,16,right_only
8507,,,corner,,,,4545,251,the_crimson_fairy_book,noun.location,22,right_only
8508,,,corner,,,,4546,251,the_diamond_fairy_book,noun.location,5,right_only
8509,,,corner,,,,4547,251,the_fairy_book,noun.location,14,right_only
8510,,,corner,,,,4548,251,the_fairy_mythology,noun.location,9,right_only
8511,,,corner,,,,4549,251,the_green_fairy_book,noun.location,8,right_only
8512,,,corner,,,,4550,251,the_grey_fairy_book,noun.location,11,right_only
8513,,,corner,,,,4551,251,the_lilac_fairy_book,noun.location,18,right_only
8514,,,corner,,,,4552,251,the_olive_fairy_book,noun.location,10,right_only
8515,,,corner,,,,4553,251,the_orange_fairy_book,noun.location,14,right_only
8516,,,corner,,,,4554,251,the_pink_fairy_book,noun.location,6,right_only
8517,,,corner,,,,4555,251,the_red_fairy_book,noun.location,14,right_only
8518,,,corner,,,,4556,251,the_thousand_and_one_nights,noun.location,2,right_only
8519,,,corner,,,,4557,251,the_violet_fairy_book,noun.location,8,right_only
8520,,,corner,,,,4558,251,the_yellow_fairy_book,noun.location,6,right_only
8521,,,corners,,,,4559,27,europas_fairy_book,noun.location,3,right_only
8522,,,corners,,,,4560,27,evening_at_home,noun.location,1,right_only
8523,,,corners,,,,4561,27,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,right_only
8524,,,corners,,,,4562,27,icelandic_fairy_tales,noun.location,1,right_only
8525,,,corners,,,,4563,27,more_english_fairy_tales,noun.location,4,right_only
8526,,,corners,,,,4564,27,popular_tales_from_the_norse_preface,noun.location,1,right_only
8527,,,corners,,,,4565,27,the_brown_fairy_book,noun.location,1,right_only
8528,,,corners,,,,4566,27,the_crimson_fairy_book,noun.location,1,right_only
8529,,,corners,,,,4567,27,the_diamond_fairy_book,noun.location,2,right_only
8530,,,corners,,,,4568,27,the_green_fairy_book,noun.location,1,right_only
8531,,,corners,,,,4569,27,the_grey_fairy_book,noun.location,1,right_only
8532,,,corners,,,,4570,27,the_lilac_fairy_book,noun.location,1,right_only
8533,,,corners,,,,4571,27,the_olive_fairy_book,noun.location,1,right_only
8534,,,corners,,,,4572,27,the_orange_fairy_book,noun.location,2,right_only
8535,,,corners,,,,4573,27,the_red_fairy_book,noun.location,2,right_only
8536,,,corners,,,,4574,27,the_thousand_and_one_nights,noun.location,1,right_only
8537,,,corners,,,,4575,27,the_yellow_fairy_book,noun.location,3,right_only
8538,,,cornfield,,,,4576,5,evening_at_home,noun.location,2,right_only
8539,,,cornfield,,,,4577,5,the_lilac_fairy_book,noun.location,2,right_only
8540,,,cornfield,,,,4578,5,the_yellow_fairy_book,noun.location,1,right_only
8541,,,cornfields,,,,4579,1,evening_at_home,noun.location,1,right_only
8542,,,corporation,,,,4580,2,the_yellow_fairy_book,noun.group,2,right_only
8543,,,corporation law,,,,4581,1,the_yellow_fairy_book,noun.group,1,right_only
8544,,,corps,,,,4582,1,the_fairy_mythology,noun.group,1,right_only
8545,,,cortege,,,,4583,1,the_green_fairy_book,noun.group,1,right_only
8546,,,cottage fireside,,,,4584,1,the_fairy_mythology,noun.location,1,right_only
8547,,,council,,,,4585,69,brothers_grimm_fairy_tales,noun.group,1,right_only
8548,,,council,,,,4586,69,english_fairy_tales,noun.group,1,right_only
8549,,,council,,,,4587,69,evening_at_home,noun.group,3,right_only
8550,,,council,,,,4588,69,fairy_circles,noun.group,1,right_only
8551,,,council,,,,4589,69,icelandic_fairy_tales,noun.group,3,right_only
8552,,,council,,,,4590,69,indian_fairy_tales,noun.group,1,right_only
8553,,,council,,,,4591,69,the_blue_fairy_book,noun.group,9,right_only
8554,,,council,,,,4592,69,the_crimson_fairy_book,noun.group,8,right_only
8555,,,council,,,,4593,69,the_diamond_fairy_book,noun.group,1,right_only
8556,,,council,,,,4594,69,the_fairy_book,noun.group,3,right_only
8557,,,council,,,,4595,69,the_fairy_mythology,noun.group,4,right_only
8558,,,council,,,,4596,69,the_green_fairy_book,noun.group,1,right_only
8559,,,council,,,,4597,69,the_grey_fairy_book,noun.group,5,right_only
8560,,,council,,,,4598,69,the_lilac_fairy_book,noun.group,2,right_only
8561,,,council,,,,4599,69,the_olive_fairy_book,noun.group,4,right_only
8562,,,council,,,,4600,69,the_orange_fairy_book,noun.group,5,right_only
8563,,,council,,,,4601,69,the_pink_fairy_book,noun.group,1,right_only
8564,,,council,,,,4602,69,the_red_fairy_book,noun.group,2,right_only
8565,,,council,,,,4603,69,the_thousand_and_one_nights,noun.group,3,right_only
8566,,,council,,,,4604,69,the_violet_fairy_book,noun.group,7,right_only
8567,,,council,,,,4605,69,the_yellow_fairy_book,noun.group,4,right_only
8568,,,council -,,,,4606,1,the_blue_fairy_book,noun.group,1,right_only
8569,,,councils,,,,4607,4,the_blue_fairy_book,noun.group,1,right_only
8570,,,councils,,,,4608,4,the_crimson_fairy_book,noun.group,1,right_only
8571,,,councils,,,,4609,4,the_green_fairy_book,noun.group,2,right_only
8572,,,counties,,,,4610,5,evening_at_home,noun.location,2,right_only
8573,,,counties,,,,4611,5,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,right_only
8574,,,counties,,,,4612,5,the_fairy_mythology,noun.location,2,right_only
8575,,,counting,,,,4613,1,evening_at_home,noun.group,1,right_only
8576,2478.0,GPE,countries,2.0,the_red_fairy_book,1.0,4614,165,brothers_grimm_fairy_tales,noun.location,1,both
8577,2479.0,GPE,countries,2.0,the_thousand_and_one_nights,1.0,4614,165,brothers_grimm_fairy_tales,noun.location,1,both
8578,2478.0,GPE,countries,2.0,the_red_fairy_book,1.0,4615,165,english_fairy_tales,noun.location,1,both
8579,2479.0,GPE,countries,2.0,the_thousand_and_one_nights,1.0,4615,165,english_fairy_tales,noun.location,1,both
8580,2478.0,GPE,countries,2.0,the_red_fairy_book,1.0,4616,165,europas_fairy_book,noun.group,1,both
8581,2479.0,GPE,countries,2.0,the_thousand_and_one_nights,1.0,4616,165,europas_fairy_book,noun.group,1,both
8582,2478.0,GPE,countries,2.0,the_red_fairy_book,1.0,4617,165,europas_fairy_book_preface,noun.group,1,both
8583,2479.0,GPE,countries,2.0,the_thousand_and_one_nights,1.0,4617,165,europas_fairy_book_preface,noun.group,1,both
8584,2478.0,GPE,countries,2.0,the_red_fairy_book,1.0,4618,165,europas_fairy_book_preface,noun.location,2,both
8585,2479.0,GPE,countries,2.0,the_thousand_and_one_nights,1.0,4618,165,europas_fairy_book_preface,noun.location,2,both
8586,2478.0,GPE,countries,2.0,the_red_fairy_book,1.0,4619,165,evening_at_home,noun.group,26,both
8587,2479.0,GPE,countries,2.0,the_thousand_and_one_nights,1.0,4619,165,evening_at_home,noun.group,26,both
8588,2478.0,GPE,countries,2.0,the_red_fairy_book,1.0,4620,165,evening_at_home,noun.location,33,both
8589,2479.0,GPE,countries,2.0,the_thousand_and_one_nights,1.0,4620,165,evening_at_home,noun.location,33,both
8590,2478.0,GPE,countries,2.0,the_red_fairy_book,1.0,4621,165,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,1,both
8591,2479.0,GPE,countries,2.0,the_thousand_and_one_nights,1.0,4621,165,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,1,both
8592,2478.0,GPE,countries,2.0,the_red_fairy_book,1.0,4622,165,fairy_circles,noun.location,6,both
8593,2479.0,GPE,countries,2.0,the_thousand_and_one_nights,1.0,4622,165,fairy_circles,noun.location,6,both
